,Threat Intensity,Threat Gradient x_1,Threat Gradient x_2
204,3.174638385714457,0.18162803811001416,0.3646122558158278
205,3.354641275857439,0.20133717575075938,0.35370803246350624
206,3.5283464181779634,0.22490729457291536,0.3385986756868773
207,3.6932399515443164,0.25308488102452564,0.3171935309052243
208,3.8455399490831876,0.2863518851903777,0.2863518851903777
209,3.979591836734694,0.3241451444338801,0.24177924377404025
210,4.087319192857228,0.3631864350347995,0.17895803558823253
211,4.158549872322927,0.3952534394743683,0.0963542765305272
212,4.183673469387755,0.408163265306122,0.0
213,4.158549872322927,0.3952534394743683,-0.0963542765305272
214,4.087319192857228,0.3631864350347995,-0.17895803558823253
215,3.979591836734694,0.3241451444338801,-0.24177924377404025
216,3.8455399490831876,0.2863518851903777,-0.2863518851903777
217,3.6932399515443164,0.25308488102452564,-0.3171935309052243
218,3.5283464181779634,0.22490729457291536,-0.3385986756868773
219,3.354641275857439,0.20133717575075938,-0.35370803246350624
220,3.174638385714457,0.18162803811001416,-0.3646122558158278
221,2.9900290200416113,0.16506064499629858,-0.3726648376060915
222,2.8019735481083656,0.1510272201200813,-0.3787432875354124
223,2.611285732506199,0.1390391270618765,-0.38342469926622647
224,2.418548848842139,0.12871084145857514,-0.3870960404113917
225,2.475649616968779,0.09869093470960788,0.3958999618642767
226,2.673111377348698,0.10701224963687306,0.3936755852943743
227,2.8693252022631532,0.11679399736396734,0.3908002592829063
228,3.0639116366316044,0.1284312947965751,0.38700056399857496
229,3.256325766261728,0.14246135893139567,0.3818489540084147
230,3.445760590640019,0.15962201204449622,0.37465302302411496
231,3.630978789285843,0.18092800624310623,0.36424922673849114
232,3.81000981737851,0.2077468225098662,0.3486130474488509
233,3.979591836734694,0.24177924377404025,0.3241451444338801
234,4.13415496181239,0.28458137235428804,0.28458137235428804
235,4.264173209088982,0.33545078168436593,0.2204822503981445
236,4.354637212210535,0.38510972410568733,0.12358189295183397
237,4.387755102040816,0.4081632653061229,0.0
238,4.354637212210535,0.38510972410568733,-0.12358189295183397
239,4.264173209088982,0.33545078168436593,-0.2204822503981445
240,4.13415496181239,0.28458137235428804,-0.28458137235428804
241,3.979591836734694,0.24177924377404025,-0.3241451444338801
242,3.81000981737851,0.2077468225098662,-0.3486130474488509
243,3.630978789285843,0.18092800624310623,-0.36424922673849114
244,3.445760590640019,0.15962201204449622,-0.37465302302411496
245,3.256325766261728,0.14246135893139567,-0.3818489540084147
246,3.0639116366316044,0.1284312947965751,-0.38700056399857496
247,2.8693252022631532,0.11679399736396734,-0.3908002592829063
248,2.673111377348698,0.10701224963687306,-0.3936755852943743
249,2.475649616968779,0.09869093470960788,-0.3958999618642767
250,2.517239783551747,0.06688210164503872,0.4025727654014202
251,2.718297982143072,0.07273331302124886,0.4015277619205859
252,2.918767545472333,0.07967977301829743,0.4001623326951145
253,3.1184603148381864,0.08805058007504529,0.3983321991735198
254,3.3170997446458528,0.09831550959571089,0.3958029730637489
255,3.5142632879019353,0.1111643457139655,0.3921746797752168
256,3.7092744244210696,0.12764110249003036,0.3867234861522473
257,3.9009867740541826,0.1493739553576563,0.3780447684361583
258,4.087319192857228,0.17895803558823253,0.3631864350347995
259,4.264173209088982,0.2204822503981445,0.33545078168436593
260,4.422769974541594,0.2794863873396318,0.2794863873396318
261,4.543659596428614,0.35674777506026256,0.16906676015228417
262,4.591836734693878,0.4081632653061229,0.0
263,4.543659596428614,0.35674777506026256,-0.16906676015228417
264,4.422769974541594,0.2794863873396318,-0.2794863873396318
265,4.264173209088982,0.2204822503981445,-0.33545078168436593
266,4.087319192857228,0.17895803558823253,-0.3631864350347995
267,3.9009867740541826,0.1493739553576563,-0.3780447684361583
268,3.7092744244210696,0.12764110249003036,-0.3867234861522473
269,3.5142632879019353,0.1111643457139655,-0.3921746797752168
270,3.3170997446458528,0.09831550959571089,-0.3958029730637489
271,3.1184603148381864,0.08805058007504529,-0.3983321991735198
272,2.918767545472333,0.07967977301829743,-0.4001623326951145
273,2.718297982143072,0.07273331302124886,-0.4015277619205859
274,2.517239783551747,0.06688210164503872,-0.4025727654014202
275,2.5425317186138177,0.033780624611518206,0.40674363126898694
276,2.745844690369947,0.036804058673254314,0.406473256667633
277,2.9490049752814507,0.04041612799705474,0.4061175263367027
278,3.1519622167066497,0.04480499128426274,0.40563630057598843
279,3.354641275857439,0.050247194129657835,0.4049627196473349
280,3.5569249363539845,0.0571652835266363,0.4039786159184344
281,3.7586198917758735,0.0662357796605626,0.40245883638218194
282,3.9593837727361665,0.07860506268051148,0.3999299805470531
283,4.158549872322927,0.0963542765305272,0.3952534394743683
284,4.354637212210535,0.12358189295183397,0.38510972410568733
285,4.543659596428614,0.16906676015228417,0.35674777506026256
286,4.711384987270797,0.25225877091832505,0.25225877091832505
287,4.795918367346939,0.408163265306122,0.0
288,4.711384987270797,0.25225877091832505,-0.25225877091832505
289,4.543659596428614,0.16906676015228417,-0.35674777506026256
290,4.354637212210535,0.12358189295183397,-0.38510972410568733
291,4.158549872322927,0.0963542765305272,-0.3952534394743683
292,3.9593837727361665,0.07860506268051148,-0.3999299805470531
293,3.7586198917758735,0.0662357796605626,-0.40245883638218194
294,3.5569249363539845,0.0571652835266363,-0.4039786159184344
295,3.354641275857439,0.050247194129657835,-0.4049627196473349
296,3.1519622167066497,0.04480499128426274,-0.40563630057598843
297,2.9490049752814507,0.04041612799705474,-0.4061175263367027
298,2.745844690369947,0.036804058673254314,-0.406473256667633
299,2.5425317186138177,0.033780624611518206,-0.40674363126898694
300,2.5510204081632653,0.0,0.40816326530612246
301,2.7551020408163263,0.0,0.40816326530612246
302,2.9591836734693877,0.0,0.4081632653061229
303,3.163265306122449,0.0,0.4081632653061229
304,3.3673469387755106,0.0,0.40816326530612246
305,3.5714285714285716,0.0,0.40816326530612157
306,3.775510204081632,0.0,0.40816326530612246
307,3.979591836734694,0.0,0.4081632653061229
308,4.183673469387755,0.0,0.408163265306122
309,4.387755102040816,0.0,0.4081632653061229
310,4.591836734693878,0.0,0.4081632653061229
311,4.795918367346939,0.0,0.408163265306122
312,5.0,0.0,0.0
313,4.795918367346939,0.0,-0.408163265306122
314,4.591836734693878,0.0,-0.4081632653061229
315,4.387755102040816,0.0,-0.4081632653061229
316,4.183673469387755,0.0,-0.408163265306122
317,3.979591836734694,0.0,-0.4081632653061229
318,3.775510204081632,0.0,-0.40816326530612246
319,3.5714285714285716,0.0,-0.40816326530612157
320,3.3673469387755106,0.0,-0.40816326530612246
321,3.163265306122449,0.0,-0.4081632653061229
322,2.9591836734693877,0.0,-0.4081632653061229
323,2.7551020408163263,0.0,-0.40816326530612246
324,2.5510204081632653,0.0,-0.40816326530612246
325,2.5425317186138177,-0.033780624611518206,0.40674363126898694
326,2.745844690369947,-0.036804058673254314,0.406473256667633
327,2.9490049752814507,-0.04041612799705474,0.4061175263367027
328,3.1519622167066497,-0.04480499128426274,0.40563630057598843
329,3.354641275857439,-0.050247194129657835,0.4049627196473349
330,3.5569249363539845,-0.0571652835266363,0.4039786159184344
331,3.7586198917758735,-0.0662357796605626,0.40245883638218194
332,3.9593837727361665,-0.07860506268051148,0.3999299805470531
333,4.158549872322927,-0.0963542765305272,0.3952534394743683
334,4.354637212210535,-0.12358189295183397,0.38510972410568733
335,4.543659596428614,-0.16906676015228417,0.35674777506026256
336,4.711384987270797,-0.25225877091832505,0.25225877091832505
337,4.795918367346939,-0.408163265306122,0.0
338,4.711384987270797,-0.25225877091832505,-0.25225877091832505
339,4.543659596428614,-0.16906676015228417,-0.35674777506026256
340,4.354637212210535,-0.12358189295183397,-0.38510972410568733
341,4.158549872322927,-0.0963542765305272,-0.3952534394743683
342,3.9593837727361665,-0.07860506268051148,-0.3999299805470531
343,3.7586198917758735,-0.0662357796605626,-0.40245883638218194
344,3.5569249363539845,-0.0571652835266363,-0.4039786159184344
345,3.354641275857439,-0.050247194129657835,-0.4049627196473349
346,3.1519622167066497,-0.04480499128426274,-0.40563630057598843
347,2.9490049752814507,-0.04041612799705474,-0.4061175263367027
348,2.745844690369947,-0.036804058673254314,-0.406473256667633
349,2.5425317186138177,-0.033780624611518206,-0.40674363126898694
350,2.517239783551747,-0.06688210164503872,0.4025727654014202
351,2.718297982143072,-0.07273331302124886,0.4015277619205859
352,2.918767545472333,-0.07967977301829743,0.4001623326951145
353,3.1184603148381864,-0.08805058007504529,0.3983321991735198
354,3.3170997446458528,-0.09831550959571089,0.3958029730637489
355,3.5142632879019353,-0.1111643457139655,0.3921746797752168
356,3.7092744244210696,-0.12764110249003036,0.3867234861522473
357,3.9009867740541826,-0.1493739553576563,0.3780447684361583
358,4.087319192857228,-0.17895803558823253,0.3631864350347995
359,4.264173209088982,-0.2204822503981445,0.33545078168436593
360,4.422769974541594,-0.2794863873396318,0.2794863873396318
361,4.543659596428614,-0.35674777506026256,0.16906676015228417
362,4.591836734693878,-0.4081632653061229,0.0
363,4.543659596428614,-0.35674777506026256,-0.16906676015228417
364,4.422769974541594,-0.2794863873396318,-0.2794863873396318
365,4.264173209088982,-0.2204822503981445,-0.33545078168436593
366,4.087319192857228,-0.17895803558823253,-0.3631864350347995
367,3.9009867740541826,-0.1493739553576563,-0.3780447684361583
368,3.7092744244210696,-0.12764110249003036,-0.3867234861522473
369,3.5142632879019353,-0.1111643457139655,-0.3921746797752168
370,3.3170997446458528,-0.09831550959571089,-0.3958029730637489
371,3.1184603148381864,-0.08805058007504529,-0.3983321991735198
372,2.918767545472333,-0.07967977301829743,-0.4001623326951145
373,2.718297982143072,-0.07273331302124886,-0.4015277619205859
374,2.517239783551747,-0.06688210164503872,-0.4025727654014202
375,2.475649616968779,-0.09869093470960788,0.3958999618642767
376,2.673111377348698,-0.10701224963687306,0.3936755852943743
377,2.8693252022631532,-0.11679399736396734,0.3908002592829063
378,3.0639116366316044,-0.1284312947965751,0.38700056399857496
379,3.256325766261728,-0.14246135893139567,0.3818489540084147
380,3.445760590640019,-0.15962201204449622,0.37465302302411496
381,3.630978789285843,-0.18092800624310623,0.36424922673849114
382,3.81000981737851,-0.2077468225098662,0.3486130474488509
383,3.979591836734694,-0.24177924377404025,0.3241451444338801
384,4.13415496181239,-0.28458137235428804,0.28458137235428804
385,4.264173209088982,-0.33545078168436593,0.2204822503981445
386,4.354637212210535,-0.38510972410568733,0.12358189295183397
387,4.387755102040816,-0.4081632653061229,0.0
388,4.354637212210535,-0.38510972410568733,-0.12358189295183397
389,4.264173209088982,-0.33545078168436593,-0.2204822503981445
390,4.13415496181239,-0.28458137235428804,-0.28458137235428804
391,3.979591836734694,-0.24177924377404025,-0.3241451444338801
392,3.81000981737851,-0.2077468225098662,-0.3486130474488509
393,3.630978789285843,-0.18092800624310623,-0.36424922673849114
394,3.445760590640019,-0.15962201204449622,-0.37465302302411496
395,3.256325766261728,-0.14246135893139567,-0.3818489540084147
396,3.0639116366316044,-0.1284312947965751,-0.38700056399857496
397,2.8693252022631532,-0.11679399736396734,-0.3908002592829063
398,2.673111377348698,-0.10701224963687306,-0.3936755852943743
399,2.475649616968779,-0.09869093470960788,-0.3958999618642767
400,2.418548848842139,-0.12871084145857514,0.3870960404113917
401,2.611285732506199,-0.1390391270618765,0.38342469926622647
402,2.8019735481083656,-0.1510272201200813,0.3787432875354124
403,2.9900290200416113,-0.16506064499629858,0.3726648376060915
404,3.174638385714457,-0.18162803811001416,0.3646122558158278
405,3.354641275857439,-0.20133717575075938,0.35370803246350624
406,3.5283464181779634,-0.22490729457291536,0.3385986756868773
407,3.6932399515443164,-0.25308488102452564,0.3171935309052243
408,3.8455399490831876,-0.2863518851903777,0.2863518851903777
409,3.979591836734694,-0.3241451444338801,0.24177924377404025
410,4.087319192857228,-0.3631864350347995,0.17895803558823253
411,4.158549872322927,-0.3952534394743683,0.0963542765305272
412,4.183673469387755,-0.408163265306122,0.0
413,4.158549872322927,-0.3952534394743683,-0.0963542765305272
414,4.087319192857228,-0.3631864350347995,-0.17895803558823253
415,3.979591836734694,-0.3241451444338801,-0.24177924377404025
416,3.8455399490831876,-0.2863518851903777,-0.2863518851903777
417,3.6932399515443164,-0.25308488102452564,-0.3171935309052243
418,3.5283464181779634,-0.22490729457291536,-0.3385986756868773
419,3.354641275857439,-0.20133717575075938,-0.35370803246350624
420,3.174638385714457,-0.18162803811001416,-0.3646122558158278
421,2.9900290200416113,-0.16506064499629858,-0.3726648376060915
422,2.8019735481083656,-0.1510272201200813,-0.3787432875354124
423,2.611285732506199,-0.1390391270618765,-0.38342469926622647
424,2.418548848842139,-0.12871084145857514,-0.3870960404113917
425,2.346938775510204,-0.15659127027045283,0.3766004701203154
426,2.5340722502868216,-0.16842126029021243,0.37135920663286814
427,2.718297982143072,-0.18195391335134525,0.3647787413484842
428,2.898850991635306,-0.19750939277466628,0.3563997460086421
429,3.074697728151714,-0.2154547122450694,0.3455724232539539
430,3.2444234148892597,-0.23618096101925268,0.33137376656121376
431,3.406071494712928,-0.2600364945531819,0.3125015214647249
432,3.5569249363539845,-0.2871684568313886,0.2871684568313886
433,3.6932399515443164,-0.3171935309052243,0.25308488102452564
434,3.81000981737851,-0.3486130474488509,0.2077468225098662
435,3.9009867740541826,-0.3780447684361583,0.1493739553576563
436,3.9593837727361665,-0.3999299805470531,0.07860506268051148
437,3.979591836734694,-0.4081632653061229,0.0
438,3.9593837727361665,-0.3999299805470531,-0.07860506268051148
439,3.9009867740541826,-0.3780447684361583,-0.1493739553576563
440,3.81000981737851,-0.3486130474488509,-0.2077468225098662
441,3.6932399515443164,-0.3171935309052243,-0.25308488102452564
442,3.5569249363539845,-0.2871684568313886,-0.2871684568313886
443,3.406071494712928,-0.2600364945531819,-0.3125015214647249
444,3.2444234148892597,-0.23618096101925268,-0.33137376656121376
445,3.074697728151714,-0.2154547122450694,-0.3455724232539539
446,2.898850991635306,-0.19750939277466628,-0.3563997460086421
447,2.718297982143072,-0.18195391335134525,-0.3647787413484842
448,2.5340722502868216,-0.16842126029021243,-0.37135920663286814
449,2.346938775510204,-0.15659127027045283,-0.3766004701203154
450,2.2619575785716863,-0.1821314264183269,0.36486877084381364
451,2.4428644722159865,-0.1949711911858616,0.35806205618533404
452,2.6200196347570204,-0.2094317812723987,0.34965515505095857
453,2.792519627266945,-0.22573961428660771,0.33916403871236733
454,2.9591836734693877,-0.2441152409547036,0.3259406875712414
455,3.1184603148381864,-0.2647285039936813,0.30912625015539374
456,3.2683099236247815,-0.2876111798747414,0.2876111798747414
457,3.406071494712928,-0.3125015214647249,0.2600364945531819
458,3.5283464181779634,-0.3385986756868773,0.22490729457291536
459,3.630978789285843,-0.36424922673849114,0.18092800624310623
460,3.7092744244210696,-0.3867234861522473,0.12764110249003036
461,3.7586198917758735,-0.40245883638218194,0.0662357796605626
462,3.775510204081632,-0.40816326530612246,0.0
463,3.7586198917758735,-0.40245883638218194,-0.0662357796605626
464,3.7092744244210696,-0.3867234861522473,-0.12764110249003036
465,3.630978789285843,-0.36424922673849114,-0.18092800624310623
466,3.5283464181779634,-0.3385986756868773,-0.22490729457291536
467,3.406071494712928,-0.3125015214647249,-0.2600364945531819
468,3.2683099236247815,-0.2876111798747414,-0.2876111798747414
469,3.1184603148381864,-0.2647285039936813,-0.30912625015539374
470,2.9591836734693877,-0.2441152409547036,-0.3259406875712414
471,2.792519627266945,-0.22573961428660771,-0.33916403871236733
472,2.6200196347570204,-0.2094317812723987,-0.34965515505095857
473,2.4428644722159865,-0.1949711911858616,-0.35806205618533404
474,2.2619575785716863,-0.1821314264183269,-0.36486877084381364
475,2.164807349091877,-0.2052647422157592,0.35233025506696025
476,2.33910105910096,-0.21867478012117925,0.34405885177879636
477,2.5088662008706732,-0.2335397316683876,0.3340103182477381
478,2.673111377348698,-0.24998790865312737,0.3217162863263372
479,2.8305824871970104,-0.26810377530301244,0.3065835335468803
480,2.9796949108955784,-0.287877827641176,0.287877827641176
481,3.1184603148381864,-0.30912625015539374,0.2647285039936813
482,3.2444234148892597,-0.33137376656121376,0.23618096101925268
483,3.354641275857439,-0.35370803246350624,0.20133717575075938
